neighborhood,zipcode,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
273,Queen Anne,98119,1860600535,20141220T000000,1320000,4,3.0,2120,3600,2.0,0,3,4,8,1830,290,1908,1996,47.6344,-122.369,2120,3600
7014,Magnolia,98199,6821102352,20141008T000000,330000,2,1.0,880,1753,2.0,0,0,4,7,880,0,1945,0,47.6475,-122.397,1010,1748
5900,Lake City,98115,9528104660,20140827T000000,905000,4,3.5,2980,3000,2.0,0,0,3,9,2340,640,2008,0,47.6768,-122.32600000000001,1810,4545
6051,Lake City,98115,3142600130,20140617T000000,667500,3,2.0,1880,3800,1.0,0,0,5,7,1030,850,1927,0,47.6841,-122.309,1700,3800
3612,Central Area,98144,7548300170,20150331T000000,600000,4,2.25,2760,5200,2.0,0,0,3,7,1790,970,1910,2003,47.589,-122.31299999999999,1310,2059
5741,Lake City,98115,8604900017,20141008T000000,475000,3,1.5,1640,2720,1.5,0,0,3,8,1640,0,1929,0,47.6869,-122.31700000000001,1490,4375
7193,Magnolia,98199,3956900480,20140903T000000,779000,3,1.75,1990,5600,1.0,0,1,3,8,1330,660,1941,0,47.65,-122.415,2630,6780
605,University District,98105,4218400455,20140708T000000,2180000,6,2.75,4710,11000,2.0,0,3,3,10,3690,1020,1931,0,47.6622,-122.272,2950,5300
4363,Ballard,98117,3052700610,20141216T000000,850000,6,3.5,2820,5400,1.0,0,0,3,8,1620,1200,1958,0,47.6791,-122.374,1560,2276
7091,Magnolia,98199,6917700195,20140728T000000,585000,3,1.75,1480,4800,2.0,0,0,4,7,1140,340,1944,0,47.6567,-122.397,1810,4800
1532,West Seattle,98126,4321200600,20150504T000000,510000,4,2.0,2210,5572,1.5,0,3,3,7,1760,450,1911,0,47.5727,-122.376,1760,4713
3928,Ballard,98107,7550800015,20140714T000000,550000,3,1.75,1410,5000,1.0,0,0,4,7,810,600,1923,0,47.6727,-122.395,1760,5000
5979,Lake City,98115,9547204675,20141024T000000,538000,2,1.75,1850,3060,1.0,0,0,3,7,1060,790,1929,1992,47.6821,-122.30799999999999,1850,4080
3455,Central Area,98144,1250200345,20141024T000000,230000,3,1.0,680,2400,1.0,0,0,4,6,680,0,1903,0,47.5982,-122.29899999999999,1470,3600
1827,West Seattle,98136,3869900036,20140725T000000,451300,3,2.5,1420,814,2.0,0,0,3,8,1140,280,2008,0,47.5429,-122.387,1340,1382
2333,Seward Park,98118,3332000135,20140612T000000,315000,2,1.0,970,5665,1.0,0,0,4,6,970,0,1908,0,47.5513,-122.273,1490,4429
3358,Central Area,98122,8080400136,20140620T000000,654000,3,3.25,1530,1565,2.0,0,0,3,8,1280,250,2005,0,47.6179,-122.31200000000001,1530,1381
359,Queen Anne,98119,7015201015,20141028T000000,879000,3,3.0,3030,5156,1.5,0,0,4,9,2080,950,1929,0,47.647,-122.369,1910,5720
5997,Lake City,98115,3735900325,20150427T000000,485000,2,1.0,1080,4080,1.0,0,0,3,8,1080,0,1948,0,47.6899,-122.32,1890,4080
4181,Ballard,98117,6021501780,20140818T000000,578000,3,1.0,1500,4500,1.0,0,0,3,7,1120,380,1938,0,47.6873,-122.385,1440,4500
6116,Lake City,98115,9214400120,20140602T000000,455000,2,1.0,1140,5720,1.0,0,0,3,7,850,290,1947,0,47.6827,-122.29799999999999,1410,5832
486,University District,98105,1125049140,20150126T000000,1250000,3,2.5,2710,13120,1.0,0,0,3,10,2710,0,1959,0,47.6718,-122.256,3130,13566
5066,Northgate,98103,1972202187,20141024T000000,565000,3,2.5,1870,1058,3.0,0,0,3,8,1380,490,2007,0,47.6512,-122.345,1440,1136
3198,Central Area,98122,5366200330,20150114T000000,470000,4,2.0,1500,3659,1.0,0,0,3,7,830,670,1906,0,47.6088,-122.29299999999999,1560,3706
5602,Northgate,98133,832700240,20141003T000000,325000,3,1.5,1270,1067,3.0,0,0,3,8,1270,0,2009,0,47.7236,-122.353,1090,1118
3327,Central Area,98122,2197600388,20141202T000000,350000,2,1.5,830,1077,2.0,0,0,3,7,830,0,2006,0,47.6058,-122.319,830,1366
574,University District,98105,1890000250,20140627T000000,710000,2,1.5,1640,4080,1.5,0,0,5,7,1540,100,1916,0,47.6624,-122.325,1880,4080
3248,Central Area,98122,2254501342,20150505T000000,518000,2,1.5,1140,1149,2.0,0,0,3,7,940,200,2001,0,47.6124,-122.314,1460,1149
2730,Seward Park,98118,4006000423,20150108T000000,230000,4,1.0,1870,14703,1.5,0,0,3,6,1090,780,1928,0,47.5274,-122.281,1650,6045
6125,Lake City,98115,2979800750,20140911T000000,552000,2,1.0,1150,5000,1.0,0,0,4,7,1050,100,1924,0,47.6846,-122.31700000000001,1463,4320
6338,Lake City,98125,1566100010,20150414T000000,470000,3,1.0,1460,8227,1.0,0,0,3,6,880,580,1948,0,47.7009,-122.301,1530,8128
501,University District,98105,4217401035,20150507T000000,1482500,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,1939,0,47.6582,-122.28,2340,4000
3628,Central Area,98144,3726800010,20140714T000000,270000,2,1.0,1150,3600,1.0,0,0,3,6,1150,0,1910,0,47.5729,-122.31,1160,4000
4695,Northgate,98103,8032700010,20140716T000000,665000,3,2.5,1730,3000,2.0,0,0,3,8,1730,0,1996,0,47.6532,-122.34,1730,1774
6529,Lake City,98125,7351200050,20141218T000000,1335000,4,1.75,2300,13342,1.5,1,4,3,7,2300,0,1934,1958,47.7308,-122.28200000000001,2500,13342
2201,Beacon Hill,98108,2734100065,20140612T000000,445000,5,1.75,2460,6846,1.5,0,0,5,7,1340,1120,1911,0,47.5445,-122.321,1410,4800
7054,Magnolia,98199,4235400255,20140905T000000,405000,2,1.0,720,4323,1.0,0,0,3,6,720,0,1942,0,47.6604,-122.40100000000001,1460,3300
5592,Northgate,98133,1073100065,20150217T000000,348125,3,1.0,1400,8451,1.5,0,0,3,7,1400,0,1953,0,47.7719,-122.337,1590,8433
2403,Seward Park,98118,1105000745,20150123T000000,227064,3,1.5,1570,10824,2.0,0,0,3,7,1570,0,1908,0,47.54,-122.275,1530,8125
6889,Delridge,98106,7891600165,20140627T000000,295000,1,1.0,700,2500,1.0,0,0,4,7,700,0,1907,0,47.5662,-122.36399999999999,1340,5000
2362,Seward Park,98118,1704900135,20141111T000000,315000,2,1.0,840,5087,1.0,0,0,3,7,840,0,1925,0,47.5557,-122.27799999999999,1590,5087
1745,West Seattle,98136,7625701830,20141023T000000,521000,3,2.0,1840,6000,1.0,0,0,4,6,1840,0,1908,1944,47.5508,-122.39200000000001,2010,6000
6682,Delridge,98106,4302200590,20150309T000000,375000,3,2.5,1770,5146,2.0,0,0,3,7,1770,0,1992,0,47.5263,-122.35600000000001,1230,5160
2856,Rainier Valley,98178,1180500070,20141124T000000,335000,4,2.5,2330,7050,2.0,0,0,3,8,2330,0,1998,0,47.5001,-122.23100000000001,1810,5424
5633,Northgate,98133,1980200236,20150417T000000,649950,3,2.5,2420,6847,2.0,0,0,3,9,2420,0,2009,0,47.7329,-122.35600000000001,1180,8100
82,Downtown,98102,2902200076,20150128T000000,800000,3,3.0,2060,3200,2.0,0,0,3,8,2060,0,1907,1984,47.637,-122.324,1760,2669
6101,Lake City,98115,1870400605,20141117T000000,600000,4,2.25,1970,7125,1.5,0,0,3,7,1500,470,1908,0,47.6725,-122.29299999999999,1980,4750
5661,Lake City,98115,9554200105,20141014T000000,625000,4,2.0,2020,6867,1.0,0,0,5,8,1010,1010,1942,0,47.7,-122.292,1250,6842
2978,Rainier Valley,98178,182000350,20150325T000000,287500,5,2.0,2020,67953,1.5,0,0,4,7,1620,400,1936,0,47.4891,-122.26299999999999,1270,13198
1615,West Seattle,98136,7625703885,20140917T000000,870000,4,3.0,2940,7108,2.0,0,1,3,9,2220,720,2011,0,47.5437,-122.395,2240,7950
1502,West Seattle,98126,4364700585,20150408T000000,485000,3,1.75,2180,7318,1.0,0,0,4,7,1210,970,1967,0,47.5251,-122.37,2140,7560
3765,Ballard,98107,2767704345,20140520T000000,467000,3,2.25,1270,1213,2.0,0,0,3,8,1040,230,2005,0,47.6736,-122.375,1410,1265
196,Cascade,98109,6819100040,20140624T000000,631500,2,1.0,1130,2640,1.0,0,0,4,8,1130,0,1927,0,47.6438,-122.35700000000001,1680,3200
5055,Northgate,98103,4083306552,20150310T000000,602000,3,3.25,1460,1367,3.0,0,0,3,8,1460,0,2008,0,47.6485,-122.334,1310,1191
4680,Northgate,98103,510002995,20150407T000000,832600,4,1.0,1640,4200,1.5,0,0,3,7,1640,0,1925,0,47.6601,-122.33200000000001,1730,3990
6136,Lake City,98115,6914700165,20140804T000000,362500,3,1.0,960,5424,1.5,0,0,3,6,960,0,1916,0,47.6997,-122.32,1550,5687
4637,Northgate,98103,1257201295,20140708T000000,480000,2,1.0,1060,3040,1.0,0,0,3,7,860,200,1924,0,47.6725,-122.329,1470,3814
6080,Lake City,98115,8925100440,20150323T000000,925000,4,2.25,2110,6375,1.0,0,2,4,8,1600,510,1941,0,47.6819,-122.272,2760,6375
2304,Beacon Hill,98108,6056111063,20140731T000000,230000,3,1.75,1140,1165,2.0,0,0,3,8,1140,0,2014,0,47.5638,-122.295,1150,1552
1735,West Seattle,98136,7435500085,20140528T000000,380000,3,2.0,1660,8281,1.0,0,0,3,7,1660,0,1949,0,47.5568,-122.382,1660,7559
6580,Lake City,98125,2568300040,20140819T000000,709050,4,3.5,2720,9000,2.0,0,0,3,8,2670,50,1997,0,47.7034,-122.29700000000001,1960,7772
1304,West Seattle,98126,2695600195,20141124T000000,379500,2,1.0,960,5096,1.0,0,0,5,7,960,0,1949,0,47.5314,-122.37799999999999,1760,4488
7038,Magnolia,98199,1068000235,20140605T000000,1155000,4,2.25,2980,8051,1.5,0,2,4,10,2020,960,1935,0,47.6426,-122.40899999999999,2760,5499
6796,Delridge,98106,5132000140,20150120T000000,415000,6,1.0,1370,5080,1.5,0,0,3,6,1120,250,1931,0,47.5238,-122.35,1020,5080
3508,Central Area,98144,5700002510,20140611T000000,1085000,5,2.5,2340,6000,2.0,0,0,4,10,2340,0,1922,0,47.5764,-122.287,2350,6000
6793,Delridge,98106,3298701070,20150225T000000,180000,3,1.0,1090,6771,1.5,0,0,3,7,1090,0,1929,0,47.5177,-122.353,1230,4662
6179,Lake City,98115,3179102305,20140717T000000,580000,3,1.75,2100,6874,1.0,0,0,3,7,1300,800,1943,0,47.6724,-122.279,2220,5912
4073,Ballard,98117,2877102345,20141027T000000,511718,2,1.75,1700,5000,1.0,0,0,3,6,850,850,1915,0,47.6787,-122.363,1690,5000
4709,Northgate,98103,9524100050,20141222T000000,360000,3,1.75,1255,1113,3.0,0,0,3,8,1255,0,2010,0,47.6958,-122.34299999999999,1010,1038
6556,Lake City,98125,2926049237,20141006T000000,417500,5,3.0,2270,6664,1.0,0,0,3,7,1340,930,1995,0,47.7191,-122.315,1870,6187
5817,Lake City,98115,5652600185,20140502T000000,750000,3,1.75,2240,10578,2.0,0,0,5,8,1550,690,1923,0,47.6954,-122.292,1570,10578
5973,Lake City,98115,3182100105,20141209T000000,592500,3,2.0,1170,6750,1.0,0,0,5,7,800,370,1947,0,47.6752,-122.281,1330,6750
5176,Northgate,98133,7276100282,20140729T000000,320000,3,1.75,2300,12000,1.0,0,0,3,8,1770,530,1942,0,47.7599,-122.34299999999999,2030,6000
428,University District,98105,8818400490,20140611T000000,527000,2,1.75,1640,4080,1.0,0,0,3,7,840,800,1921,0,47.6645,-122.32600000000001,1980,4080
239,Queen Anne,98119,7012200215,20141231T000000,795000,3,3.25,2260,3727,2.0,0,0,3,8,1880,380,2003,0,47.6422,-122.361,1600,4800
3836,Ballard,98107,9530101290,20141110T000000,700000,3,2.0,1940,4500,1.0,0,3,3,7,1090,850,1926,0,47.6659,-122.359,1700,4500
943,West Seattle,98116,375000165,20140723T000000,991700,4,3.0,2290,2350,2.0,0,1,3,9,1610,680,1924,2011,47.574,-122.415,1610,3820
940,West Seattle,98116,6384500581,20140618T000000,555000,3,1.75,2040,6000,1.0,0,0,5,7,1120,920,1958,0,47.5688,-122.397,1530,6250
2229,Beacon Hill,98108,7529500030,20140909T000000,385000,6,4.0,2700,7416,1.0,0,0,3,7,1350,1350,1969,0,47.5525,-122.3,2260,5324
2401,Seward Park,98118,8121100600,20150324T000000,525000,3,1.0,1640,6180,1.0,0,0,4,7,1640,0,1946,0,47.5682,-122.28399999999999,1540,6180
3678,Central Area,98144,567000381,20150328T000000,378000,2,1.5,980,853,2.0,0,0,3,7,820,160,2009,0,47.5925,-122.295,1130,1270
5104,Northgate,98103,1972200728,20141124T000000,630500,3,2.5,1909,1300,3.0,0,0,3,8,1766,143,2006,0,47.6538,-122.352,1780,1248
1732,West Seattle,98136,9100000040,20140807T000000,480000,3,1.75,1710,4080,1.0,0,0,4,7,1130,580,1979,0,47.5563,-122.39200000000001,1200,4080
1060,West Seattle,98116,9274204100,20140910T000000,462500,4,1.0,1540,4500,1.5,0,0,2,7,1540,0,1905,0,47.586999999999996,-122.384,1920,6000
870,Capitol Hill,98112,5318101695,20150409T000000,940000,4,1.5,2430,3600,2.5,0,0,3,8,2430,0,1980,0,47.6351,-122.285,2020,4800
4844,Northgate,98103,4310702440,20141014T000000,355000,3,2.0,1480,2502,2.0,0,0,3,7,1480,0,1991,0,47.6969,-122.338,1850,5000
1740,West Seattle,98136,2488200455,20140703T000000,405500,2,2.75,1350,1252,2.0,0,0,3,8,1120,230,2006,0,47.522,-122.39,1410,1265
582,University District,98105,2436700280,20140528T000000,840000,4,1.75,2330,4000,2.0,0,0,5,8,1300,1030,1924,0,47.666000000000004,-122.289,2040,4000
7191,Magnolia,98199,1193000380,20150330T000000,740000,4,2.25,2230,6000,1.5,0,2,3,8,1810,420,1928,0,47.6464,-122.391,2840,6000
3447,Central Area,98144,3080000005,20150417T000000,181000,2,1.0,1310,4000,1.0,0,0,3,7,950,360,1942,0,47.5798,-122.306,1310,4000
5134,Northgate,98103,9521100867,20140711T000000,475000,3,3.25,1380,1121,3.0,0,0,3,8,1380,0,2008,0,47.6617,-122.34899999999999,1310,1405
7032,Magnolia,98199,1370801585,20140603T000000,975000,4,2.25,2290,5350,2.0,0,0,4,9,2120,170,1958,0,47.6428,-122.411,2910,5350
221,Queen Anne,98119,7871500070,20140603T000000,930000,4,2.5,2200,4000,2.0,0,0,5,8,1430,770,1908,0,47.6402,-122.37,2100,4000
3738,Ballard,98107,1175001125,20141006T000000,550000,2,1.0,1080,3420,1.0,0,0,4,7,780,300,1922,0,47.6715,-122.39299999999999,1380,3656
2255,Beacon Hill,98108,4287400005,20140731T000000,393000,4,2.0,1450,5456,1.0,0,0,5,7,1450,0,1951,0,47.5442,-122.29700000000001,980,6100
5007,Northgate,98103,9551202875,20140709T000000,900000,4,2.5,2230,4372,2.0,0,0,5,8,1540,690,1935,0,47.6698,-122.334,2020,4372
342,Queen Anne,98119,3232200095,20150414T000000,615000,4,1.0,1340,2006,1.5,0,0,3,7,1340,0,1931,0,47.6357,-122.37299999999999,2040,3625
4583,Northgate,98103,1529300435,20141120T000000,440000,3,1.0,1610,5500,1.5,0,0,3,7,1610,0,1903,1973,47.698,-122.351,1200,5701
2619,Seward Park,98118,6617500085,20150422T000000,500000,4,2.5,2900,5760,1.0,0,0,4,8,1660,1240,1959,0,47.55,-122.272,2250,6098
3707,Central Area,98144,5393600562,20140522T000000,430000,2,2.5,1520,1588,2.0,0,0,3,8,1240,280,2007,0,47.5825,-122.31299999999999,1660,6000
1298,West Seattle,98126,2235000015,20140804T000000,260600,2,1.0,810,4560,1.0,0,0,3,7,810,0,1928,0,47.5425,-122.376,1490,4560
3407,Central Area,98144,4263200030,20141205T000000,299500,3,1.0,1280,6726,1.0,0,0,3,6,1280,0,1958,0,47.5724,-122.301,1630,5000
2819,Seward Park,98118,5649600462,20150224T000000,370000,2,2.5,1390,1821,2.0,0,0,3,7,1180,210,2007,0,47.5537,-122.28200000000001,1350,1821
2095,West Seattle,98146,723049219,20150325T000000,210000,3,1.0,880,10800,1.0,0,0,3,6,880,0,1942,0,47.4949,-122.338,1100,8820
4951,Northgate,98103,9267200345,20140602T000000,342000,2,2.5,1175,1366,2.0,0,0,3,8,740,435,2005,0,47.6962,-122.34200000000001,1710,1255
5999,Lake City,98115,3735900205,20150402T000000,793000,4,2.5,2450,4080,1.5,0,0,4,8,1490,960,1930,0,47.6899,-122.319,2000,4080
6692,Delridge,98106,3574300250,20141029T000000,294000,5,2.75,1790,5000,1.5,0,0,4,7,1060,730,1915,0,47.5655,-122.363,1400,5000
5643,Lake City,98115,7974200510,20140814T000000,415000,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,47.6802,-122.29,1320,4465
3227,Central Area,98122,1186000125,20140509T000000,742500,4,2.75,3100,3773,2.0,0,0,3,8,2000,1100,1919,1996,47.6158,-122.291,2130,3777
3703,Central Area,98144,1250200414,20150218T000000,365000,3,2.25,1110,979,2.0,0,0,3,7,960,150,2008,0,47.5999,-122.3,1170,1400
1573,West Seattle,98126,7628700050,20150309T000000,775000,3,2.5,3020,4120,2.0,0,0,3,9,2360,660,2008,0,47.5714,-122.37299999999999,2280,4120
792,Capitol Hill,98112,8712100720,20140815T000000,785000,3,2.0,2090,5015,1.5,0,0,5,7,2090,0,1920,0,47.6378,-122.301,1930,4250
2903,Rainier Valley,98178,4058801702,20150206T000000,800000,4,2.5,4940,10037,1.0,0,4,3,9,3450,1490,1953,0,47.5095,-122.24700000000001,2430,9272
6655,Delridge,98106,859000160,20141203T000000,375000,4,2.0,1720,2410,1.0,0,0,3,7,970,750,1930,2006,47.5252,-122.361,1160,1404
3972,Ballard,98107,2767600673,20140701T000000,460000,3,2.5,1450,1053,2.0,0,0,3,8,940,510,2008,0,47.6754,-122.374,1410,1080
4629,Northgate,98103,9551201250,20140902T000000,750000,3,1.0,1640,6516,1.5,0,0,4,7,1440,200,1935,0,47.6693,-122.339,1770,4000
3273,Central Area,98122,1954700365,20150317T000000,860000,3,2.0,2090,4190,1.5,0,0,4,8,1490,600,1930,0,47.6178,-122.28399999999999,2090,6270
5615,Northgate,98133,173000036,20141007T000000,327000,3,3.0,1370,1001,3.0,0,0,3,8,1370,0,2009,0,47.7302,-122.355,1399,1151
4385,Ballard,98117,2880100795,20141105T000000,650000,3,2.5,2350,3750,2.0,0,0,3,7,1740,610,2003,0,47.6767,-122.365,1590,4700
5219,Northgate,98133,3918400017,20150205T000000,380000,0,0.0,1470,979,3.0,0,2,3,8,1470,0,2006,0,47.7145,-122.35600000000001,1470,1399
2600,Seward Park,98118,1231000640,20140911T000000,290000,2,1.0,960,4000,1.0,0,0,3,6,960,0,1918,0,47.5554,-122.26700000000001,1210,4000
5458,Northgate,98133,7819000040,20150309T000000,295000,4,2.0,1650,7200,1.0,0,0,3,7,1650,0,1964,0,47.7543,-122.344,1410,7200
2479,Seward Park,98118,5249803870,20140902T000000,530000,4,3.0,2240,5580,2.0,0,0,5,7,1830,410,1949,0,47.5598,-122.27,1530,4800
5537,Northgate,98133,6145600780,20140911T000000,335000,2,1.0,1510,3844,1.0,0,0,4,7,1510,0,1923,1970,47.7038,-122.348,1170,3844
2663,Seward Park,98118,3333002450,20150122T000000,490000,1,1.0,850,8050,1.0,0,0,2,6,850,0,1906,0,47.5427,-122.288,1590,5180
2379,Seward Park,98118,3332500265,20140807T000000,311000,2,1.0,860,3300,1.0,0,0,5,6,860,0,1903,0,47.5496,-122.279,1380,4400
5315,Northgate,98133,626049058,20150504T000000,275000,5,2.5,2570,17234,1.0,0,0,3,7,1300,1270,1959,0,47.7753,-122.355,1760,7969
5129,Northgate,98103,5694000706,20140813T000000,535000,3,2.75,1320,1125,3.0,0,0,3,8,1320,0,2008,0,47.6598,-122.348,1320,1266
2831,Rainier Valley,98178,3969300030,20140723T000000,165000,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,47.4897,-122.24,1020,7138
367,Queen Anne,98119,2533300025,20140710T000000,740000,3,1.5,1830,4000,1.0,0,0,4,7,1350,480,1910,0,47.6453,-122.37100000000001,1570,3672
5283,Northgate,98133,6145600285,20140529T000000,300000,2,1.0,820,3844,1.0,0,0,4,6,820,0,1916,0,47.7049,-122.34899999999999,1520,3844
6213,Lake City,98115,525049174,20150402T000000,435000,3,1.5,1180,1231,3.0,0,0,3,7,1180,0,2008,0,47.6845,-122.315,1280,3360
1556,West Seattle,98126,3278600670,20140523T000000,235000,2,1.0,1140,1730,1.5,0,0,3,8,1010,130,2007,0,47.5494,-122.37200000000001,1360,1730
1577,West Seattle,98126,3278600750,20150407T000000,250000,1,1.5,1180,1688,2.0,0,0,3,8,1070,110,2007,0,47.549,-122.37200000000001,1380,2059
453,University District,98105,3856904970,20140818T000000,469000,2,1.0,1120,4284,1.0,0,0,3,6,730,390,1921,0,47.6688,-122.324,2050,4160
4627,Northgate,98103,9550200265,20140818T000000,625000,3,1.0,1240,4080,1.0,0,0,3,7,1240,0,1925,0,47.667,-122.333,2060,4080
694,Capitol Hill,98112,8712100605,20141028T000000,840000,4,2.25,2100,3671,1.5,0,0,3,8,1750,350,1929,0,47.6359,-122.3,1800,4560
3435,Central Area,98144,9834200165,20150406T000000,704300,4,1.5,1790,4080,1.5,0,0,5,7,1790,0,1928,0,47.5749,-122.291,1710,4080
2820,Seward Park,98118,3333000745,20150417T000000,350000,4,2.5,1660,2500,2.0,0,0,3,7,1660,0,2007,0,47.5437,-122.28299999999999,1030,5000
6002,Lake City,98115,1279300085,20150318T000000,654500,4,1.0,1780,5000,1.5,0,0,3,8,1780,0,1947,0,47.6761,-122.29700000000001,2030,5000
6647,Delridge,98106,2115200160,20140605T000000,445000,4,2.5,2340,3784,2.0,0,0,3,8,2340,0,2008,0,47.535,-122.348,1730,4000
5407,Northgate,98133,414100045,20140923T000000,344950,4,1.75,2240,7500,1.0,0,0,4,7,1120,1120,1956,0,47.7466,-122.34,1440,7500
587,University District,98105,2436200436,20140708T000000,1205000,4,3.5,3150,5500,2.0,0,0,3,9,3150,0,2014,0,47.6644,-122.29299999999999,1550,4200
5623,Northgate,98133,6130500120,20150417T000000,428000,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,2007,0,47.7108,-122.333,1650,1965
4784,Northgate,98103,263000324,20140513T000000,550000,7,4.0,3440,8100,2.0,0,0,3,7,3440,0,1970,0,47.6981,-122.34899999999999,1420,1560
559,University District,98105,6338000032,20140827T000000,537000,4,2.0,1560,7104,1.5,0,0,3,7,1140,420,1945,0,47.6714,-122.28,1850,7105
1857,West Seattle,98146,37000435,20150214T000000,325000,2,1.0,1130,5070,1.0,0,0,4,7,1130,0,1955,0,47.5141,-122.37700000000001,860,6300
2363,Seward Park,98118,3145600045,20150225T000000,302000,6,2.0,2650,4621,1.5,0,0,3,8,2650,0,1911,0,47.5543,-122.275,1640,4879
2353,Seward Park,98118,2658000335,20141027T000000,275000,3,1.25,1230,4500,1.5,0,0,4,7,1230,0,1913,0,47.5301,-122.271,1310,5000
3039,Rainier Valley,98178,4059400190,20141017T000000,225000,2,1.0,800,6050,1.0,0,0,4,6,800,0,1944,0,47.5001,-122.242,880,6050
4785,Northgate,98103,3975400045,20141226T000000,920000,6,3.0,3300,4218,2.0,0,0,3,8,2200,1100,1970,0,47.6557,-122.344,1420,4218
1628,West Seattle,98136,2488200459,20140505T000000,405000,2,3.0,1410,1240,2.0,0,0,3,8,1140,270,2006,0,47.5221,-122.39,1410,1273
4194,Ballard,98117,106000015,20140619T000000,435000,3,1.75,1310,8065,1.0,0,0,4,6,1310,0,1948,0,47.701,-122.368,1420,8100
1266,West Seattle,98126,7452500340,20141204T000000,265000,3,1.0,1080,4930,1.0,0,0,3,6,1080,0,1950,0,47.5209,-122.374,1100,5950
4030,Ballard,98117,1623300765,20140506T000000,469000,2,1.0,1030,4400,1.0,0,0,3,7,1030,0,1924,0,47.681000000000004,-122.361,1400,4200
946,West Seattle,98116,9274201807,20140820T000000,580000,3,2.5,1590,1937,2.5,0,0,3,8,1590,0,2004,0,47.5903,-122.38799999999999,1620,2022
5959,Lake City,98115,3179101580,20140528T000000,1210000,4,2.75,3650,6982,2.0,0,2,4,9,2530,1120,1951,2003,47.6756,-122.275,3140,7894
7119,Magnolia,98199,3271300955,20150224T000000,868000,4,2.5,2020,4350,2.0,0,0,5,9,1730,290,1943,0,47.6503,-122.41,1620,5800
6890,Delridge,98106,1772600665,20150225T000000,562000,3,2.0,2510,5200,1.0,0,0,5,8,1470,1040,1925,0,47.5631,-122.366,990,5400
4672,Northgate,98103,6430000280,20141216T000000,453000,4,2.0,1880,5100,1.0,0,0,3,8,1880,0,1952,0,47.6872,-122.34899999999999,1610,4590
6157,Lake City,98115,5101404482,20140929T000000,650000,3,2.5,2220,6380,1.5,0,0,4,8,1660,560,1931,0,47.6974,-122.31299999999999,950,6380
4140,Ballard,98117,7518502945,20140519T000000,524950,3,1.75,1890,3825,1.0,0,0,3,7,1290,600,1974,0,47.6831,-122.381,1320,3825
5092,Northgate,98103,1257201420,20140709T000000,595000,4,3.25,3730,4560,2.0,0,0,3,9,2760,970,2015,0,47.6725,-122.33,1800,4560
6323,Lake City,98125,6381500635,20140516T000000,342000,3,1.0,1260,6826,1.0,0,0,3,6,720,540,1944,0,47.731,-122.303,1300,6826
3513,Central Area,98144,5312100040,20150423T000000,400000,2,1.0,1010,3916,1.0,0,2,4,6,810,200,1918,0,47.5728,-122.306,1580,3888
6077,Lake City,98115,8923600185,20140829T000000,800000,3,2.5,2760,9471,1.0,0,2,3,8,1760,1000,1956,0,47.676,-122.272,3040,6765
5911,Lake City,98115,5273200060,20150504T000000,716528,3,1.5,1750,5400,1.0,0,0,4,7,1050,700,1952,0,47.6799,-122.279,1750,5400
5659,Lake City,98115,9528104108,20140529T000000,535000,3,2.5,1360,1016,3.0,0,0,3,7,1310,50,2003,0,47.6774,-122.324,1365,1156
